release_date,title,budget,revenue
2005-01-30,Brick,475000.0,3919254.0
2005-02-02,Assisted Living,500.0,41.0
2005-02-02,Unleashed,45000000.0,50871113.0
2005-02-04,The Wedding Date,15000000.0,47175038.0
2005-02-04,Boogeyman,20000000.0,67192859.0
2005-02-04,Shabd,2500000.0,3100000.0
2005-02-08,Constantine,100000000.0,230884728.0
2005-02-10,Hitch,70000000.0,368100420.0
2005-02-11,Inside Deep Throat,2000000.0,653621.0
2005-02-12,North Country,35000000.0,25224242.0
2005-02-18,Because of Winn-Dixie,14000000.0,32645546.0
2005-02-25,Cursed,35000000.0,19294901.0
2005-03-04,The Pacifier,56000000.0,113006880.0
2005-03-04,The Jacket,29000000.0,21126225.0
2005-03-04,Be Cool,53000000.0,95226116.0
2005-03-05,Shadowboxing,3500000.0,8262833.0
2005-03-10,Hostage,52000000.0,77944725.0
2005-03-10,Robots,75000000.0,260696994.0
2005-03-17,Ice Princess,25000000.0,27645491.0
2005-03-17,The Ring Two,50000000.0,161451538.0
2005-03-25,Guess Who,35000000.0,68915888.0
2005-03-25,Valiant,35000000.0,19478106.0
2005-03-25,The Ballad of Jack and Rose,1500000.0,712294.0
2005-04-01,Sin City,40000000.0,158733820.0
2005-04-06,Sahara,130000000.0,119269486.0
2005-04-06,Fever Pitch,30000000.0,50451307.0
2005-04-08,The Interpreter,80000000.0,162944923.0
2005-04-15,The Amityville Horror,19000000.0,108047131.0
2005-04-20,Empire of the Wolves,24000000.0,11875866.0
2005-04-21,Man-Thing,7500000.0,143000.0
2005-04-22,A Lot Like Love,30000000.0,42886719.0
2005-04-27,xXx: State of the Union,60000000.0,71073932.0
2005-04-30,House of Wax,40000000.0,68766121.0
2005-05-03,Kingdom of Heaven,130000000.0,211643158.0
2005-05-12,The Matador,10000000.0,17297244.0
2005-05-12,Initial D,1549000.0,7096000.0
2005-05-12,Tamara,4750000.0,206871.0
2005-05-13,Kicking & Screaming,45000000.0,56070433.0
2005-05-13,Down in the Valley,8000000.0,852872.0
2005-05-13,Monster-in-Law,43000000.0,154749918.0
2005-05-15,A Sound of Thunder,80000000.0,5989640.0
2005-05-15,Battle in Heaven,1601792.0,253527.0
2005-05-16,Manderlay,14200000.0,674918.0
2005-05-17,Broken Flowers,10000000.0,45742101.0
2005-05-17,Star Wars: Episode III - Revenge of the Sith,113000000.0,850000000.0
2005-05-19,The Longest Yard,82000000.0,190320568.0
2005-05-20,Dominion: Prequel to the Exorcist,30000000.0,251495.0
2005-05-25,Madagascar,75000000.0,532680671.0
2005-06-01,The Sisterhood of the Traveling Pants,25000000.0,39053061.0
2005-06-02,Beauty Shop,25000000.0,36351350.0
2005-06-02,Cinderella Man,88000000.0,108539911.0
2005-06-03,Lords of Dogtown,25000000.0,13411957.0
2005-06-06,Goal!: The Dream Begins,30000000.0,27610873.0
2005-06-07,Mr. & Mrs. Smith,110000000.0,478207520.0
2005-06-10,The Adventures of Sharkboy and Lavagirl,50000000.0,69425966.0
2005-06-10,Batman Begins,150000000.0,374218673.0
2005-06-15,Russian Dolls,13000000.0,23727301.0
2005-06-21,Bewitched,85000000.0,131426169.0
2005-06-22,Herbie Fully Loaded,50000000.0,66002004.0
2005-06-23,Dreaming of Space,2000000.0,696681.0
2005-06-24,Land of the Dead,15000000.0,46770602.0
2005-06-27,Dark Water,30000000.0,25473093.0
2005-06-28,War of the Worlds,132000000.0,591739379.0
2005-06-29,Fantastic Four,100000000.0,330579719.0
2005-07-01,Sarkar,1900000.0,5900000.0
2005-07-01,Rebound,45000000.0,16809014.0
2005-07-04,The Derby Stallion,750000.0,4000000.0
2005-07-13,Charlie and the Chocolate Factory,150000000.0,474968763.0
2005-07-14,Wedding Crashers,40000000.0,285176741.0
2005-07-20,The Island,126000000.0,162949164.0
2005-07-21,Must Love Dogs,30000000.0,58405313.0
2005-07-22,Hustle & Flow,8000000.0,23563727.0
2005-07-22,Bad News Bears,30000000.0,34252847.0
2005-07-22,Murderball,300000.0,1750211.0
2005-07-28,Stealth,135000000.0,76932943.0
2005-07-29,The Skeleton Key,43000000.0,91974818.0
2005-07-29,Sky High,35000000.0,86369815.0
2005-08-02,Transporter 2,32000000.0,85167639.0
2005-08-04,Red Eye,26000000.0,57891803.0
2005-08-04,Welcome to Dongmakgol,8.0,33579813.0
2005-08-05,The Dukes of Hazzard,50000000.0,110803676.0
2005-08-06,Deuce Bigalow: European Gigolo,22000000.0,22400154.0
2005-08-11,The 40 Year Old Virgin,26000000.0,109449237.0
2005-08-11,Four Brothers,45000000.0,92374674.0
2005-08-11,The Protector,6000000.0,27165581.0
2005-08-12,The Great Raid,80000000.0,10166502.0
2005-08-18,Tsotsi,3000000.0,9879971.0
2005-08-25,The Cave,30000000.0,15007991.0
2005-08-25,Serenity,39000000.0,38869464.0
2005-08-26,Undiscovered,9000000.0,1046166.0
2005-08-26,The Brothers Grimm,88000000.0,105316267.0
2005-08-31,The Constant Gardener,25000000.0,82466670.0
2005-09-01,Cruel World,2000000.0,16344.0
2005-09-02,Brokeback Mountain,14000000.0,178043761.0
2005-09-03,The Lost City,9600000.0,4386236.0
2005-09-03,Bee Season,14000000.0,6856989.0
2005-09-04,The Curse of the Were-Rabbit,30000000.0,192452832.0
2005-09-05,Proof,20000000.0,7535331.0
2005-09-05,Thank You for Smoking,6500000.0,24793509.0
2005-09-05,Kiss Kiss Bang Bang,15000000.0,15785148.0
2005-09-09,The Exorcism of Emily Rose,19000000.0,144216468.0
2005-09-09,Tideland,12000000.0,566611.0
2005-09-09,An Unfinished Life,30000000.0,18618284.0
2005-09-09,Corpse Bride,40000000.0,117195061.0
2005-09-10,Mozart and the Whale,12000000.0,84967.0
2005-09-11,Twelve and Holding,400000.0,95687.0
2005-09-11,Harsh Times,2000000.0,5967038.0
2005-09-12,Dave Chappelle's Block Party,3000000.0,11718595.0
2005-09-12,The Quiet,900000.0,381420.0
2005-09-12,Slow Burn,15500000.0,1237615.0
2005-09-13,Walk the Line,28000000.0,186438883.0
2005-09-16,Pride & Prejudice,28000000.0,121147947.0
2005-09-16,Lord of War,42000000.0,24127895.0
2005-09-16,Cry_Wolf,1000000.0,10047674.0
2005-09-16,"Good Night, and Good Luck.",7000000.0,54600000.0
2005-09-16,Just Like Heaven,58000000.0,102854431.0
2005-09-16,Everything is Illuminated,7000000.0,2697930.0
2005-09-19,9th Company,9500000.0,24000000.0
2005-09-22,Flightplan,55000000.0,223387299.0
2005-09-22,Domino,50000000.0,22944502.0
2005-09-23,Oliver Twist,50000000.0,42093706.0
2005-09-23,A History of Violence,32000000.0,60740827.0
2005-09-24,Stay,50000000.0,8342132.0
2005-09-30,Romanzo criminale,818418.0,4851244.0
2005-09-30,Capote,7000000.0,49084830.0
2005-09-30,Into the Blue,50000000.0,44434439.0
2005-09-30,The Greatest Game Ever Played,25000000.0,15431177.0
2005-10-05,The Squid and the Whale,1500000.0,11098131.0
2005-10-06,The Proposition,2000000.0,5048693.0
2005-10-06,Elizabethtown,57000000.0,52034889.0
2005-10-07,Waiting...,3000000.0,18637690.0
2005-10-07,Two for the Money,35000000.0,30526509.0
2005-10-14,The Fog,18000000.0,46201432.0
2005-10-20,The Weather Man,20000000.0,12482775.0
2005-10-20,Doom,60000000.0,55987321.0
2005-10-21,Nanny McPhee,25000000.0,122489822.0
2005-10-21,Shopgirl,10284523.0,11588205.0
2005-10-21,The Work and the Glory II: American Zion,6500000.0,2025032.0
2005-10-22,BloodRayne,25000000.0,2405420.0
2005-10-24,The Legend of Zorro,75000000.0,142400065.0
2005-10-25,The Rocket: The Legend of Rocket Richard,8000000.0,2019009.0
2005-10-26,Match Point,15000000.0,85306374.0
2005-10-28,Saw II,4000000.0,152925093.0
2005-11-04,Jarhead,72000000.0,96889998.0
2005-11-04,Chicken Little,150000000.0,314432665.0
2005-11-05,Harry Potter and the Goblet of Fire,150000000.0,895921036.0
2005-11-06,Zathura: A Space Adventure,65000000.0,64321501.0
2005-11-09,Get Rich or Die Tryin',40000000.0,46442528.0
2005-11-09,Joyeux Noël,22000000.0,17709155.0
2005-11-11,Derailed,22000000.0,57479076.0
2005-11-17,The Three Burials of Melquiades Estrada,15000000.0,12036149.0
2005-11-23,Rent,40000000.0,31670620.0
2005-11-23,"Yours, Mine & Ours",45000000.0,72028752.0
2005-11-23,Syriana,50000000.0,94000000.0
2005-11-25,Mrs Palfrey at The Claremont,750000.0,1720953.0
2005-11-30,Æon Flux,62000000.0,52304001.0
2005-12-02,Keeping Mum,169000.0,18564702.0
2005-12-06,Memoirs of a Geisha,85000000.0,162242962.0
2005-12-07,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",180000000.0,748806957.0
2005-12-14,King Kong,207000000.0,550000000.0
2005-12-16,Hoodwinked!,15000000.0,51053787.0
2005-12-21,Fun with Dick and Jane,100000000.0,202026112.0
2005-12-21,Cheaper by the Dozen 2,60000000.0,129181830.0
2005-12-22,Riding Alone for Thousands of Miles,7500000.0,3752325.0
2005-12-22,Munich,70000000.0,130358911.0
2005-12-23,Transamerica,1000000.0,13350369.0
2005-12-23,Rumor Has It...,70000000.0,88933562.0
2005-12-25,The New World,30000000.0,30536013.0
2005-12-25,The Producers,45000000.0,38058335.0
2005-12-30,FC Venus,2196531.0,2411594.0
2006-01-01,Day Watch,4200000.0,38862717.0
2006-01-06,Running Scared,17000000.0,9500000.0
2006-01-12,Underworld: Evolution,50000000.0,111340801.0
2006-01-13,Last Holiday,45000000.0,38399961.0
2006-01-18,Bandidas,35000000.0,10496317.0
2006-01-24,An Inconvenient Truth,1000000.0,46243000.0
2006-01-26,Big Momma's House 2,40000000.0,138259062.0
2006-01-26,Rang De Basanti,2200000.0,11502151.0
2006-01-27,Annapolis,26000000.0,17496992.0
2006-01-30,Special,1000000.0,7202.0
2006-02-03,When a Stranger Calls,15000000.0,66966987.0
2006-02-03,Lights in the Dusk,1380000.0,1615018.0
2006-02-07,Winter Passing,3500000.0,113783.0
2006-02-09,Snow Cake,12000000.0,1381665.0
2006-02-10,Final Destination 3,25000000.0,117719158.0
2006-02-10,Firewall,45000000.0,82800000.0
2006-02-10,Curious George,50000000.0,69834815.0
2006-02-11,The Science of Sleep,6000000.0,9524340.0
2006-02-17,Date Movie,20000000.0,48548426.0
2006-02-17,Eight Below,40000000.0,120455994.0
2006-02-17,Freedomland,37665000.0,14655628.0
2006-02-19,10th & Wolf,8000000.0,143451.0
2006-02-22,Journey from the Fall,1300000.0,639000.0
2006-02-24,Lucky Number Slevin,27000000.0,56308881.0
2006-02-24,Madea's Family Reunion,6000000.0,57231524.0
2006-02-25,Zyzzyx Road,2000000.0,30.0
2006-03-01,16 Blocks,55000000.0,65664721.0
2006-03-03,Kidulthood,994000.0,165000.0
2006-03-03,Ultraviolet,30000000.0,31070211.0
2006-03-03,Aquamarine,12000000.0,23006849.0
2006-03-04,American Dreamz,17000000.0,7314027.0
2006-03-06,The Wild,80000000.0,37384046.0
2006-03-09,The Shaggy Dog,50000000.0,61112916.0
2006-03-10,The Hills Have Eyes,15000000.0,69623713.0
2006-03-10,Failure to Launch,50000000.0,128406887.0
2006-03-15,The Lives of Others,2000000.0,70000000.0
2006-03-15,V for Vendetta,54000000.0,132511035.0
2006-03-16,Nikitich and The Dragon,4500000.0,3468423.0
2006-03-16,Volver,12899867.0,85582407.0
2006-03-16,Renaissance,18000000.0,1831348.0
2006-03-16,Find Me Guilty,13000000.0,2636637.0
2006-03-17,Take the Lead,30000000.0,34742066.0
2006-03-17,She's the Man,20000000.0,33889159.0
2006-03-23,Inside Man,45000000.0,184376254.0
2006-03-23,Ice Age: The Meltdown,80000000.0,660940780.0
2006-03-24,Stay Alive,9000000.0,27105095.0
2006-03-29,Basic Instinct 2,70000000.0,38629478.0
2006-03-31,ATL,20000000.0,21170563.0
2006-04-05,The Contract,25000000.0,5549200.0
2006-04-07,Tristan & Isolde,31000000.0,28000000.0
2006-04-08,The Treatment,900000.0,82701.0
2006-04-13,Scary Movie 4,45000000.0,178262620.0
2006-04-19,The Sentinel,60000000.0,77920346.0
2006-04-21,Silent Hill,50000000.0,97607453.0
2006-04-22,Over the Hedge,80000000.0,343397247.0
2006-04-28,Akeelah and the Bee,8000000.0,18948425.0
2006-04-28,RV,50000000.0,87528173.0
2006-04-28,Alone With Her,1000000.0,10018.0
2006-04-28,Another Gay Movie,500000.0,745327.0
2006-04-28,The TV Set,2000000.0,265198.0
2006-04-28,United 93,15000000.0,76286096.0
2006-05-03,Mission: Impossible III,150000000.0,397850012.0
2006-05-12,Poseidon,160000000.0,181674817.0
2006-05-12,Just My Luck,28000000.0,38159905.0
2006-05-15,Southland Tales,17000000.0,374743.0
2006-05-16,"Paris, je t'aime",13000000.0,4857367.0
2006-05-17,The Da Vinci Code,125000000.0,767820459.0
2006-05-19,Bug,4000000.0,8059140.0
2006-05-20,Shortbus,2000000.0,5179037.0
2006-05-24,X-Men: The Last Stand,210000000.0,459359555.0
2006-05-24,Marie Antoinette,40000000.0,60474340.0
2006-05-25,Clerks II,5000000.0,26888376.0
2006-05-25,A Scanner Darkly,8700000.0,7659918.0
2006-05-25,Days of Glory,14500000.0,22963701.0
2006-05-26,Fanaa,5300000.0,22175908.0
2006-05-27,Pan's Labyrinth,19000000.0,83258226.0
2006-06-01,The Break-Up,52000000.0,204999686.0
2006-06-02,The Angrez,50000.0,300000.0
2006-06-03,The Fast and the Furious: Tokyo Drift,85000000.0,158468292.0
2006-06-06,The Omen,25000000.0,119188334.0
2006-06-07,Conversations with Other Women,450000.0,973525.0
2006-06-08,Cars,120000000.0,461983149.0
2006-06-16,The Lake House,40000000.0,114830111.0
2006-06-16,Nacho Libre,32000000.0,80197993.0
2006-06-17,Death Note,20000000.0,27793200.0
2006-06-20,Pirates of the Caribbean: Dead Man's Chest,200000000.0,1065659812.0
2006-06-21,Bamako,2000000.0,111000.0
2006-06-22,Click,82500000.0,237681299.0
2006-06-23,The Wind That Shakes the Barley,6500000.0,22889018.0
2006-06-24,The Foot Fist Way,79000.0,245000.0
2006-06-27,Hood of Horror,5000000.0,25900.0
2006-06-28,Superman Returns,270000000.0,391081192.0
2006-06-29,Ten Canoes,2000000.0,300000.0
2006-06-30,The Devil Wears Prada,35000000.0,326551094.0
2006-07-06,Bon Cop Bad Cop,8000000.0,12671300.0
2006-07-14,"You, Me and Dupree",54000000.0,130431368.0
2006-07-21,Lady in the Water,75000000.0,42285169.0
2006-07-21,Stormbreaker,40000000.0,23937870.0
2006-07-21,Monster House,75000000.0,140175006.0
2006-07-26,Little Miss Sunshine,8000000.0,100523181.0
2006-07-27,John Tucker Must Die,18000000.0,41009669.0
2006-07-27,The Host,11000000.0,88489643.0
2006-07-27,Scoop,4000000.0,31584901.0
2006-07-27,The Ant Bully,50000000.0,55181129.0
2006-07-27,Miami Vice,135000000.0,163794509.0
2006-07-29,Tales from Earthsea,22000000.0,68000000.0
2006-08-04,Talladega Nights: The Ballad of Ricky Bobby,72500000.0,162966177.0
2006-08-04,Barnyard,51000000.0,72779000.0
2006-08-04,Who Killed the Electric Car?,1000000.0,1678874.0
2006-08-06,Snakes on a Plane,33000000.0,62022014.0
2006-08-09,World Trade Center,63000000.0,162945894.0
2006-08-09,Bommarillu,1333333.0,5333333.0
2006-08-11,Half Nelson,700000.0,4911725.0
2006-08-11,Zoom,35000000.0,12506188.0
2006-08-11,Step Up,12000000.0,114194847.0
2006-08-11,Kabhi Alvida Naa Kehna,7400000.0,17000000.0
2006-08-11,Waltzing Anna,1000000.0,11455.0
2006-08-11,Pulse,38000000.0,29907685.0
2006-08-18,Accepted,23000000.0,38505009.0
2006-08-18,The Illusionist,40000000.0,86915017.0
2006-08-24,No Mercy for the Rude,3.0,4.0
2006-08-25,Beerfest,17500000.0,19179969.0
2006-08-30,Fur: An Imaginary Portrait of Diane Arbus,16800000.0,2281089.0
2006-08-31,Crank,12000000.0,42931041.0
2006-08-31,Little Man,64000000.0,101595121.0
2006-09-01,Alatriste,24000000.0,23321954.0
2006-09-01,Idiocracy,30000000.0,495303.0
2006-09-01,Crossover,5800000.0,7000000.0
2006-09-01,Black Book,21000000.0,26193068.0
2006-09-01,The Last King of Scotland,6000000.0,48027970.0
2006-09-01,The Wicker Man,40000000.0,38755073.0
2006-09-02,The Namesake,12000000.0,20138836.0
2006-09-06,The Fountain,35000000.0,15304890.0
2006-09-07,Friends with Money,6500000.0,13368437.0
2006-09-07,Fido,8000000.0,426224.0
2006-09-07,DOA: Dead or Alive,21000000.0,480314.0
2006-09-08,Sherrybaby,2000000.0,622806.0
2006-09-08,The Covenant,20000000.0,37597471.0
2006-09-08,Babel,25000000.0,135330182.0
2006-09-09,Rescue Dawn,10000000.0,7177143.0
2006-09-09,A Good Year,35000000.0,42064105.0
2006-09-09,Stranger Than Fiction,30000000.0,53653224.0
2006-09-10,All the King's Men,55000000.0,9450897.0
2006-09-12,This Is England,2380000.0,8176544.0
2006-09-13,Starter for 10,8.0,21.0
2006-09-13,Perfume: The Story of a Murderer,50000000.0,132180323.0
2006-09-13,Seraphim Falls,18000000.0,1196307.0
2006-09-14,Happily N'Ever After,47000000.0,38085778.0
2006-09-15,Gridiron Gang,30000000.0,41480851.0
2006-09-15,The Black Dahlia,50000000.0,49111202.0
2006-09-15,The Queen,15000000.0,123384128.0
2006-09-19,Local Color,3250000.0,32788.0
2006-09-22,Jackass Number Two,11000000.0,72778712.0
2006-09-22,Flyboys,60000000.0,17800000.0
2006-09-22,Children of Men,76000000.0,69959751.0
2006-09-28,The Guardian,70000000.0,55011732.0
2006-09-29,School for Scoundrels,20000000.0,17807569.0
2006-09-29,Facing the Giants,100000.0,10178331.0
2006-09-29,Open Season,85000000.0,197309027.0
2006-10-02,The History Boys,4000000.0,13401952.0
2006-10-05,The Departed,90000000.0,289847354.0
2006-10-06,Little Children,26000000.0,14821658.0
2006-10-06,Employee of the Month,12000000.0,38368909.0
2006-10-06,Trailer Park Boys: The Movie,5000000.0,3833507.0
2006-10-09,Man of the Year,20000000.0,41237648.0
2006-10-12,Mechenosets,5000000.0,3919731.0
2006-10-13,One Night with the King,20000000.0,13391174.0
2006-10-13,The Marine,20000000.0,22165608.0
2006-10-13,The Grudge 2,20000000.0,39143839.0
2006-10-14,The Hoax,25000000.0,11772461.0
2006-10-15,The Astronaut Farmer,13000000.0,11130889.0
2006-10-18,Flags of Our Fathers,90000000.0,65900249.0
2006-10-19,The Prestige,40000000.0,109676311.0
2006-10-20,Catch and Release,25000000.0,16158487.0
2006-10-20,Flicka,15000000.0,21000000.0
2006-10-20,Night at the Museum,110000000.0,574480841.0
2006-10-20,Varalaru,500000.0,500000.0
2006-10-22,Flushed Away,149000000.0,64459316.0
2006-10-27,Death of a President,2000000.0,167000.0
2006-10-27,Saw III,10000000.0,163876815.0
2006-10-27,Running with Scissors,12000000.0,6754898.0
2006-11-01,The Santa Clause 3: The Escape Clause,12000000.0,84500122.0
2006-11-01,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,18000000.0,261572744.0
2006-11-03,Unknown,3700000.0,3338228.0
2006-11-08,Goya's Ghosts,50000000.0,9448082.0
2006-11-10,The Return,15000000.0,11992014.0
2006-11-14,Casino Royale,150000000.0,599045960.0
2006-11-16,Happy Feet,100000000.0,384335608.0
2006-11-16,Infamous,13000000.0,1151330.0
2006-11-17,Let's Go to Prison,4000000.0,4630045.0
2006-11-22,Déjà Vu,75000000.0,180557550.0
2006-11-22,For Your Consideration,12000000.0,5542025.0
2006-11-22,The Work and the Glory III: A House Divided,6500000.0,1325092.0
2006-11-22,Tenacious D in The Pick of Destiny,22000000.0,13405595.0
2006-11-23,Savages,800000.0,1328612.0
2006-11-24,Dhoom 2,11000000.0,46396427.0
2006-12-03,Miss Potter,30000000.0,35078241.0
2006-12-07,Apocalypto,40000000.0,120175290.0
2006-12-07,Blood Diamond,100000000.0,170877916.0
2006-12-08,The Good German,32000000.0,5914908.0
2006-12-08,Black Snake Moan,15000000.0,10903846.0
2006-12-08,The Holiday,85000000.0,194168700.0
2006-12-09,Smokin' Aces,17000000.0,57103895.0
2006-12-09,300,65000000.0,422610419.0
2006-12-11,The Good Shepherd,85000000.0,59908565.0
2006-12-12,We Are Marshall,65000000.0,43545364.0
2006-12-13,Arthur and the Invisibles,86000000.0,107944236.0
2006-12-14,The Pursuit of Happyness,55000000.0,307077295.0
2006-12-14,Eragon,100000000.0,249288105.0
2006-12-14,Happy Family,800000.0,966214.0
2006-12-15,Charlotte's Web,85000000.0,144000000.0
2006-12-19,Letters from Iwo Jima,19000000.0,68673228.0
2006-12-20,Rocky Balboa,24000000.0,155721132.0
2006-12-25,Notes on a Scandal,15000000.0,49469904.0
2006-12-25,Dreamgirls,70000000.0,154937680.0
2006-12-25,Black Christmas,9000000.0,21510851.0
2006-12-26,It's a Boy Girl Thing,15500000.0,7385434.0
2007-01-01,A Mighty Heart,16000000.0,18928871.0
2007-01-01,Redacted,5000000.0,782102.0
2007-01-05,Freedom Writers,21000000.0,41170784.0
2007-01-05,Code Name: The Cleaner,20000000.0,10337477.0
2007-01-11,Pathfinder,45000000.0,30822861.0
2007-01-12,Guru,4700000.0,31000000.0
2007-01-19,The Hitcher,10000000.0,25399945.0
2007-01-22,Son of Rambow,4000000.0,6870249.0
2007-01-25,Epic Movie,20000000.0,86865564.0
2007-01-25,The Good Night,15000000.0,20380.0
2007-01-31,Boy Culture,500000.0,220151.0
2007-02-02,The Messengers,16000000.0,1109660.0
2007-02-06,Hannibal Rising,50000000.0,82169884.0
2007-02-08,Norbit,60000000.0,95673607.0
2007-02-08,Premonition,20000000.0,84146832.0
2007-02-08,The Tracey Fragments,700000.0,31576.0
2007-02-08,Dragon Wars: D-War,70000000.0,53587404.0
2007-02-09,You Kill Me,4000000.0,2426851.0
2007-02-09,Death at a Funeral,9000000.0,46.0
2007-02-09,Itty Bitty Titty Committee,1000000.0,18479.0
2007-02-09,Music and Lyrics,40000000.0,145896422.0
2007-02-14,Daddy's Little Girls,10000000.0,31609243.0
2007-02-14,Hot Fuzz,12000000.0,80573774.0
2007-02-14,88 Minutes,30000000.0,16930884.0
2007-02-16,Bridge to Terabithia,60000000.0,137587063.0
2007-02-16,Hallam Foe,8000000.0,60641.0
2007-02-16,Ghost Rider,110000000.0,228738393.0
2007-02-22,The Signal,50000.0,249905.0
2007-02-23,The Number 23,30000000.0,77566815.0
2007-02-23,Reno 911!: Miami,10000000.0,20342161.0
2007-03-02,Zodiac,65000000.0,84785914.0
2007-03-02,Becoming Jane,16500000.0,37311672.0
2007-03-09,Captivity,17000000.0,2626800.0
2007-03-09,The Lookout,16000000.0,5367030.0
2007-03-12,Quiet City,2500.0,15425.0
2007-03-16,Dead Silence,20000000.0,22217407.0
2007-03-16,I Think I Love My Wife,11000000.0,13196245.0
2007-03-22,Mr. Bean's Holiday,25000000.0,229736344.0
2007-03-22,Shooter,61000000.0,95696996.0
2007-03-23,Once,160000.0,20710513.0
2007-03-23,Meet the Robinsons,150000000.0,169332978.0
2007-03-23,Reign Over Me,20000000.0,22222308.0
2007-03-23,TMNT,34000000.0,95608995.0
2007-04-05,Sunshine,50000000.0,32017803.0
2007-04-05,The Reaping,40000000.0,62771059.0
2007-04-10,[REC],1500000.0,30448000.0
2007-04-12,Perfect Stranger,60795000.0,73090611.0
2007-04-12,Disturbia,20000000.0,117760134.0
2007-04-16,In the Land of Women,10000000.0,17500000.0
2007-04-19,The Last Legion,67000000.0,25303038.0
2007-04-19,I'm Staying,1000000.0,404785.0
2007-04-20,My Brother Is an Only Child,5000000.0,6463286.0
2007-04-20,Vacancy,19000000.0,35300645.0
2007-04-22,Earth,15000000.0,109000000.0
2007-04-24,Next,70000000.0,76066841.0
2007-04-26,28 Weeks Later,15000000.0,64238440.0
2007-04-27,The Invisible,30000000.0,26810113.0
2007-04-28,Nobel Son,4000000.0,333912.0
2007-04-30,Brooklyn Rules,8000000.0,458232.0
2007-04-30,Taxi to the Dark Side,1000000.0,274661.0
2007-05-01,Spider-Man 3,258000000.0,890871626.0
2007-05-06,Night Of The Living Dead 3D,3000000.0,1449945.0
2007-05-11,I Could Never Be Your Woman,24000000.0,9576495.0
2007-05-16,Stomp the Yard,13000000.0,75511123.0
2007-05-16,My Blueberry Nights,10000000.0,21786738.0
2007-05-17,Shrek the Third,160000000.0,798958165.0
2007-05-18,Sicko,9000000.0,24538513.0
2007-05-19,U2 3D,15000000.0,22730842.0
2007-05-19,Pirates of the Caribbean: At World's End,300000000.0,961000000.0
2007-05-21,Death Proof,25000000.0,25037897.0
2007-05-22,The Diving Bell and the Butterfly,14000000.0,19777647.0
2007-05-23,Go Go Tales,4000000.0,907456.0
2007-05-25,We Own the Night,21000000.0,54926886.0
2007-05-25,Waitress,2000000.0,22179430.0
2007-05-25,Shootout at Lokhandwala,11000000.0,12000000.0
2007-06-01,Gracie,9000000.0,2955039.0
2007-06-01,Knocked Up,30000000.0,219076518.0
2007-06-01,Mr. Brooks,20000000.0,41637263.0
2007-06-06,12,4000000.0,7537453.0
2007-06-07,Ocean's Thirteen,85000000.0,311312624.0
2007-06-08,Hostel: Part II,10200000.0,35619521.0
2007-06-08,Surf's Up,85000000.0,149044513.0
2007-06-09,Evan Almighty,175000000.0,173000000.0
2007-06-13,Fantastic 4: Rise of the Silver Surfer,130000000.0,289047763.0
2007-06-14,Sivaji: The Boss,12000000.0,19000000.0
2007-06-20,Live Free or Die Hard,110000000.0,383531464.0
2007-06-22,Ratatouille,150000000.0,623722818.0
2007-06-27,Transformers,150000000.0,709709780.0
2007-06-28,Harry Potter and the Order of the Phoenix,150000000.0,938212738.0
2007-07-04,License to Wed,35000000.0,69307224.0
2007-07-12,I Now Pronounce You Chuck & Larry,85000000.0,186072214.0
2007-07-12,1408,25000000.0,94679598.0
2007-07-13,Hairspray,50000000.0,90450008.0
2007-07-23,The Death and Life of Bobby Z,22000000.0,413454.0
2007-07-25,No Reservations,28000000.0,92601050.0
2007-07-25,The Simpsons Movie,75000000.0,527068851.0
2007-07-26,Shoot 'Em Up,39000000.0,26820641.0
2007-07-27,I Know Who Killed Me,12000000.0,9620399.0
2007-07-27,No End in Sight,2000000.0,1431623.0
2007-08-03,The Bourne Ultimatum,70000000.0,442824138.0
2007-08-08,Daddy Day Camp,6000000.0,18197398.0
2007-08-08,Rush Hour 3,140000000.0,258022233.0
2007-08-09,Stardust,70000000.0,135560026.0
2007-08-17,The Invasion,80000000.0,15071514.0
2007-08-17,Superbad,20000000.0,121463226.0
2007-08-22,The Kingdom,70000000.0,86658558.0
2007-08-23,Gloss,2500000.0,4684165.0
2007-08-24,War,25000000.0,40452643.0
2007-08-24,Fishtales,14000000.0,9216.0
2007-08-24,Eye of the Dolphin,2500000.0,71904.0
2007-08-24,The Nanny Diaries,20000000.0,47738099.0
2007-08-24,"4 Months, 3 Weeks and 2 Days",852510.0,1185783.0
2007-08-29,Atonement,30000000.0,129266061.0
2007-08-31,Death Sentence,20000000.0,16974459.0
2007-08-31,Halloween,15000000.0,80253908.0
2007-08-31,In the Valley of Elah,23000000.0,29541790.0
2007-08-31,To Rob a Thief,4002313.0,6.0
2007-09-01,Flawless,20000000.0,6819587.0
2007-09-02,The Assassination of Jesse James by the Coward Robert Ford,30000000.0,14711793.0
2007-09-06,Battle for Terra,4000000.0,6101046.0
2007-09-06,3:10 to Yuma,55000000.0,70016220.0
2007-09-06,Antidur,5000000.0,1413000.0
2007-09-06,"Run, Fatboy, Run",10000000.0,33000000.0
2007-09-06,The Mother of Tears,3500000.0,54947.0
2007-09-07,Rendition,27500000.0,24748670.0
2007-09-07,Meet Bill,5000000.0,346592.0
2007-09-07,Battle in Seattle,8000000.0,908847.0
2007-09-08,Diary of the Dead,2000000.0,5364858.0
